title,date,content
"SK그룹, 종로타워 인수 추진… 종각역 일대 ‘SK 타운’ 조성",2022-07-07,SK그룹이 서울 강북 도심 랜드마크인  종로타워  인수를 추진한다  SK그룹은 곳곳에 흩어진 계열사 인력을 한곳으로 모아 종각역 일대를 SK 비즈니스 타운으로 만든다는 계획이다 7일 업계에 따르면 SK그룹 자산관리 AMC  계열사인 SK리츠운용은 이날 매물로 등장한 종로타워의 우선매수권 콜옵션 을 행사하기로 하고  현 종로타워 소유주인 KB자산운용에 통보했다  SK 관계자는  우선매수권을 행사하기로 했지만 매입 시기와 방식 등 구체적 사안은 결정되지 않았다 고 말했다 서울 종각역과 접해 있는 종로타워  조선DB지하철 1호선 종각역과 연결돼 있는 종로타워는 연면적 6만652㎡ 규모의 오피스 빌딩이다  지하 6층 지상 33층에 높이 133m 건물이다  삼성생명이 1999년 옛 화신백화점 터에 지은 건물로 건물 하부와 떨어진 건물 최상부를 기둥 3개가 떠받친 형태다  삼성생명은 이 건물을 2016년 이지스자산운용의 부동산 펀드에 3840억원에 매각했다  이지스자산운용은 2019년 KB자산운용에 이 건물을 4640억원에 되팔았다  현재 매각가는 6000억 7000억원 사이로  거론되고 있다 SK그룹 계열사 일부는 이미 종로타워에 입주해 있다  지난 5월부터 SK E&S SK에너지 SK지오센트릭 SK온 SK임업 SK에코플랜트 등 SK그룹 계열사 6곳의 임직원 1200명가량은 종로타워에 마련된  그린 캠퍼스 에 입주했다 나머지 SK그룹 계열사 역시 종각역 인근에서 근무하고 있다  SK그룹 본사인 SK서린빌딩은 종로타워와 약 300m 거리에 있고  일부 계열사가 입주해 있는 그랑서울  더케이트윈타워 등도 멀지 않다 
"서범석 루닛 대표 ""10개 이상 빅파마와 AI 바이오마커 계약 논의 중…2024년 흑자전환 자신""",2022-07-07,이달 IPO 앞두고 기자간담회 개최매출 성장성 수익 확보 전략 강조글로벌 파트너링 매출로 연결 시작AI 바이오마커 폭발적 수익성 기대서범석 루닛 대표가 7일 서울 여의도 63스퀘어에서 열린 기업공개 IPO  기자간담회에서 사업 계획을 발표하고 있다  사진 제공 루닛 서울경제  인공지능 AI  바이오마커 플랫폼  루닛 스코프 는 암 치료제 개발 단계에서 연구용으로 쓰이면서 꾸준한 수익을 낼 수 있습니다  만약 해당 신약이 개발에 성공한다면 루닛 스코프 매출은 폭발적으로 늘어날 것입니다  서범석 사진  루닛 대표는 7일 서울 여의도 63스퀘어에서 기업공개 IPO 를 앞두고 기자간담회를 열어 이같이 강조했다  그는 이번 간담회를 루닛 스코프의 비즈니스 모델을 설명하는 데 할애했다  AI 바이오마커는 항암제와 패키지로 해당 의약품을 환자에게 투여하기 전에 환자에게 잘 맞는지 검사하는 기술이다  특정 바이오마커로 항암제가 승인되면 자연스럽게 바이오마커도 함께 대량 판매할 수 있다  서 대표는  신약 개발에 바이오마커를 사용하면 허가 성공률은 3배  임상 비용은 4분의1 정도로 줄일 수 있기 때문에 사용 빈도가 10년 전 10%에서 현재 60% 이상으로 늘었다 며  면역항암제 분야에서 현재 10개 이상의 글로벌 제약사와 임상 적용 허가 의약품에 루닛 스코프를 활용하는 방안을 협의 중으로 올 하반기 협업을 확정할 예정 이라고 말했다 서범석 루닛 대표가 7일 서울 여의도 63스퀘어에서 열린 기업공개 IPO  기자간담회에서 사업 계획을 발표하고 있다  사진 제공 루닛루닛 스코프는 암세포 주변 면역세포의 패턴을 AI로 분석해 해당 면역항암제와의 반응성 예측을 통해 치료 가능성을 높일 수 있는 특징이 있다  서 대표는  기존 바이오마커인 PD L1 단독에서 42%였던 처방 가능 환자군을 루닛 스코프와 함께 사용하면 62%로 늘린다는 연구 결과로 제약사와 환자 모두에게 도움된다는 걸 입증했다 며  주요 파트너사이자 글로벌 액체생검 1위 기업 가던트헬스의 네트워크를 활용해 연구용 판매 확대는 물론  제약사를 통해 의료보험 수가 적용도 용이할 것 이라고 말했다 루닛의 또 다른 대표 제품은 암 진단을 위한 AI 영상분석 솔루션  루닛 인사이트 다  현재 후지필름  GE 헬스케어  필립스 등과 협업하고 있어 꾸준한 매출 성장이 기대된다  서 대표는  계약 2년 후부터 본격적으로 매출이 발생하기 때문에 2020년  2021년 각각 파트너가된 GE와 필립스로부터 올해부터 매출이 생길 것 이라며  올해 207억 원 매출 달성하고 2024년 흑자전환할 자신이 있다 고 강조했다  루닛은 지난해 매출액은 전년보다 364% 늘어난 66억 3900만 원을 기록했고  올해 1분기만 29억 7600만 원으로 전년동기 대비 452% 급증했다  서 대표는  상장 후 확보한 자금은 연구개발 R&D 과 인허가에 투자해 최고 성능의 신제품 출시에 힘쓸 예정 이라며  모든 암 영역에서 글로벌 표준이 되는 게 루닛의 목표 라고 포부를 밝혔다  루닛은 7 8일 수요예측을 거쳐 12 13일 청약 진행 후  7월 중 코스닥 시장 상장 예정이다 서범석 루닛 대표가 7일 서울 여의도 63스퀘어에서 열린 기업공개 IPO  기자간담회에서 사업 계획을 발표하고 있다  이재명 기자
"코스피, 외국인·기관 매수에 하루만에 2300선 재탈환…삼성전자 3대%↑",2022-07-07,7일 코스피지수는 전거래일 대비 42 26포인트 1 84%  오른 2334 27  코스닥지수는 전거래일 대비 13 34포인트 1 79%  오른 757 97에 장을 마쳤다   사진 이미지투데이코스피지수가 외국인과 기관의 동반 매수세에 상승  2330선을 회복했다 7일 코스피지수는 전거래일 대비 42 26포인트 1 84%  오른 2334 27에 마감했다  외국인과 기관은 각각 1426억원  3164억원을 순매수했고 개인은 4732억원을 순매도했다 이날 코스피지수는 전거래일 대비 16 96포인트 0 74%  오른 2308 97로 출발했다  전일 2292 01로 마감하며 2020년 10월 30일 이후 약 1년 8개월 만에 처음으로 종가 기준 2300선이 붕괴된 바 있으나 하루 만에 2300선을 회복했다 시가총액 20위 종목은 카카오  0 68%  POSCO홀딩스 0 00%  신한지주  1 13% 를 제외한 전 종목이 상승했다  삼성전자 3 19%  LG에너지솔루션 0 81%  SK하이닉스 1 95%  삼성바이오로직스 2 13%  NAVER 0 62%  현대차 1 45%  LG화학 3 56%  등이 상승했다 김석환 미래에셋증권 연구원은  이날 코스피 코스닥지수 모두 상승했다 며  미국 중앙은행인 연방준비제도 Fed 연준 의 FOMC 연방공개시장위원회  회의록에서 2분기 경제 성장이 완만하게 이어질 것이라는 긍정적인 전망과 삼성전자 2분기 실적 발표 이후 외국인과 기관의 매수세가 유입되며 강세를 보였다 고 설명했다 업종별로 보면 전 업종이 상승했다  기계 3 88%  의약품 2 72%  전기전자 2 55%  섬유의복 2 51%  제조업 2 22%  건설업 2 19%  화학 2 13%  등의 오름폭이 두드러졌다 코스닥지수는 전거래일 대비 13 34포인트 1 79%  오른 757 97에 장을 마쳤다  개인과 기관은 각각 437억원  331억원을 순매수  외국인은 776억원을 순매도했다 시가총액 20위 종목은 엘앤에프  1 51% 를 제외한 전 종목이 상승했다  셀트리온헬스케어 0 69%  카카오게임즈 0 51%  HLB 0 42%  펄어비스 0 97%  에코프로비엠 1 22%  씨젠 9 77%  위메이드 3 52%  등이 상승했다 코스닥 역시 전 업종이 올랐다  비금속 4 37%  음식료 담배 3 37%  반도체 2 87%  금속 2 66%  출판 매체복제 2 64%  종이 목재 2 34%  제약 2 28%  등의 상승폭이 컸다 김 연구원은  삼성전자가 반도체 부문이 실적을 견인  우려 대비 선방한 수준의 2분기 잠정실적을 발표하면서 전기전자 업종이 강세였다 며  유럽연합 EU 이 친환경 에너지에 원자력을 포함시켰다는 소식이 반영되며 원전 관련주도 강세였다 고 부연했다 
尹정부 긴축재정 선언…-내년 예산부터 '-3% 룰' 지킨다,2022-07-07,윤석열 정부의 국가 재정 목표가 설정됐다  7일 정부는 국가재정전략회의를 열고 긴축재정을 선언했다  재정준칙을 법제화해 당장 내년도 예산 편성부터 재정 적자의 한도를 정하고  임기 말까지 국가채무를 50%대 중반까지 관리하겠다는 게 목표다 윤석열 대통령이 7일 충북 청주 충북대학교에서 열린 국가재정전략회의에서 모두발언을 하고 있다  대통령실사진기자단내년도 예산부터   3% 룰 지킨다이날 윤석열 대통령 주재로 개최된 국가재정전략회의에서 정부는 관리재정수지 적자를 신종 코로나바이러스 감염증 코로나19  이전 수준으로 개선하기로 했다 우선 올해 5 1% 2차 추가경정예산 기준 로 예상된 국내총생산 GDP  대비 관리재정수지 적자 비율을 당장 내년에 3% 이내로 줄이고  계속 유지한다는 목표다  관리재정수지는 국민연금 등 기금을 제외한 정부의 수입에서 지출을 뺀 것으로  재정건전성을 보여주는 지표다 이를 통해 2027년까지 국가채무비율 50%대 중반을 목표로 관리하기로 했다  올해 연말 기준 49 7%로 예상되는 국가채무비율을 임기 내에 5 6%포인트 오르는 정도로 통제하겠다는 뜻이다  문재인 정부 5년간 국가채무비율 상승폭 14 1%포인트 의 3분의 1 수준이다 이를 위해 재정준칙을 단순하면서도 강력한 내용으로 만들기로 했다  정부는 연간 관리재정수지 3% 이하 통제를 재정준칙에 담고 법으로 못 박는다  국가채무비율이 60%를 넘으면 수지 한도를 더 축소한다  전쟁 대규모 재해 등 특수한 상황에선 준칙 적용에 예외를 두지만  그럴 경우 다음해에 재정건전화 계획을 수립하도록 한다 관리 기준도 기존 통합재정수지가 아닌 관리재정수지를 쓴다  GDP 대비 적자 비율은 관리재정수지가 통합재정수지보다 통상적으로 2%포인트가량 더 높은데  이는 재정을 더욱 엄격하게 통제하겠다는 의미를 담았다 지출 구조조정 직접일자리 줄인다재원 마련을 위해 불필요한 공공기관 자산은 매각한다  골프장 콘도 회원권 등 복리후생이나 유휴부지 등이 대상이다  고강도 지출 구조조정도 시행한다  특히 노인일자리 외에 직접일자리 사업은 축소한다  정부 주도의 소액지원도 줄인다  올해 1205개의 민간보조사업 중 440개 사업을 점검해 61개를 폐지  191개를 감축 대상으로 분류했다  또 공무원 정원 보수는 엄격히 관리하기로 했다 최상대 기획재정부 2차관이 6일 오전 정부세종청사에서  22년 국가재정전략회의 주요내용을 사전 설명하고 있다  뉴스1민간투자사업을 활성화하고  미활용 국유재산은 매각하는 등 세수 외에 쓸 수 있는 재원을 총동원한다  중장기 재정 지속가능성을 위해  재정비전 2050 도 수립한다  윤 대통령은  지난 5년간 재정 상황이 크게 악화했다 며  공공부문을 긴축해 조성된 자금으로 어려운 경제위기를 잘 극복할 수 있도록 취약계층을 더 두텁게 지원해야 한다 고 말했다 코로나 이전엔  3% 안 돼그러나 코로나19 이전 재정수지 추이를 보면 새 정부가 제시한 관리재정수지 3% 적자도 이례적으로 높은 수준이다  그 이전엔 보통 2%를 넘지 않았다  실제 한국의 GDP 대비 관리재정수지 적자 비율은 2019년 2 8%에 그쳤으나  코로나19가 발생한 2020년 5 8%로 급등한 후 줄곧 4∼5%대에 머무른 상태다  코로나19 이전에 관리재정수지 적자가 3%를 넘은 건 이명박 정부 때인 2009년이 가장 최근이다  정부가 긴축이라고 비교하는 기준을 코로나19 확산기로 뒀다는 지적이 나온다 그래픽 김경진 기자 capkim joongang co kr성명재 홍익대 경제학부 교수는  이론적으로 경제성장률 이내에서 GDP 대비 관리재정수지 적자를 관리하면 정부부채가 쌓이지 않는다 며  이를 계산해 3%라는 목표치를 잡은 것으로 보이지만 조금 더 강하게 했으면 좋았을 것이란 아쉬움은 있다 고 말했다  이어  이전 정부에서 극심한 확장재정을 하다 보니 기조를 바꾼다는 의미에서 긴축이라는 말을 쓴 것 같다 고 덧붙였다 교부금 개편  고질적 문제는 못 건드려정부는 학령인구 감소 등 교육환경 변화를 고려해 교육재정교부금도 일부 개편하기로 했다  하지만 고질적 문제는 건드리지 못했다는 비판이 나온다  정부는 교육재정교부금에 포함된 교육세를 고등 평생교육에 쓸 수 있도록 법을 개정하는 방안을 발표했다  그러나 올해 본예산 기준으로 교육세는 약 3조6000억원에 불과하다  전체 교육교부금 규모 65조1000억원 와 비교하면 극히 일부다 그래픽 김경진 기자 capkim joongang co kr교육교부금은 내국세의 20 79%가 자동으로 연동해 책정되는 구조다  경제가 성장하고 물가가 오르면서 세수가 통상 매년 늘어나는 점을 고려하면 교부금 규모도 매년 커질 수밖에 없다  학령인구는 반대로 계속 감소 추세다  실제로 올해 2000년 대비 학령인구 6 17세 는 34% 감소했고  교부금은 약 4배 늘었다 교육교부금 관련 연구를 해온 김학수 KDI 재정‧사회정책연구부장은  안 하는 것보다는 나았지만  임시 방편이지 근본적 개편 방안은 아니다 며  건전재정으로 가기 위해서는 내국세와 이렇게 연동되지 않도록 총량 산정 방식을 바꾸는 게 하루라도 빨리 이뤄져야 한다 고 말했다  정부 관계자는  교육계 등 이해관계가 첨예한 부처나 기관이 많아 단기간에 문제를 해결하기 어렵다 며  지속적으로 개편방안 마련을 추진할 것 이라고 말했다 
전면 규제 해제 한 달째...인천국제공항 분위기는?,2022-07-07, 앵커 각종 항공 규제가 전면 해제되면서 지난달 국제선 이용객이 코로나19 발병 이후 가장 높은 수치를 보였습니다 한동안 떠나지 못했던 여행이나 연수를 위해 공항을 찾는 사람들이 많다고 합니다 취재기자 연결합니다  최기성 기자  기자 네  인천국제공항입니다  앵커 규제 해제 전보다 여행객 수가 크게 늘었다고요  기자 네  출국장에는 여행객 발길이 끊이지 않고 있습니다 제가 나와 있는 발권 창구 역시 붐비는 모습입니다 지난달 비행금지시간 규제 등이 풀리면서 인천공항은 24시간 운영을 재개했습니다 출국장에서 만난 여행객들은 간소화한 입 출국 절차를 환영한다고 말했습니다  진혜영   경남 창원시   가는 절차라든지 준비해야 하는 거라든지 이런 부분이 복잡했는데 지금은 전혀 그런 부분도 없고 완전히 코로나19 이전하고 똑같은 상태에서 여행할 수 있다는 것 자체가 정말 좋아요  코로나19로 미뤘던 해외 연수를 떠나는 대학생도 만날 수 있었는데요 직접 이야기 들어보겠습니다  복진욱   전북대학교 원예학과   그때가 2020년이어서 코로나19가 터져서 입 출국을 못 했습니다  그러다가 규제가 좀 완화가 되면서 올해부터 다시 연수할 수 있는 기회가 생겨서 오늘 출국을 하게 됐습니다  실제로 국제선 여객은 꾸준히 증가하고 있습니다 규제가 풀리기 전과 비교하면 일일 여객 수는 만7천 명 가까이 늘었습니다 코로나19로 거리 두기를 강화했던 지난해 6월과 지난달 여객 수를 비교하면 5배 이상 급증했습니다 항공사들도 증편 등을 통해 국제선 정상화에 나서고 있지만  휴가철 수요가 몰리면서 항공권 가격은 비싼 편입니다 인천국제공항공사는 연말이면 월간 여객 수가 450만 명 선까지 회복할 것으로 내다봤습니다 지금까지 인천국제공항에서 전해드렸습니다    당신의 제보가 뉴스가 됩니다  카카오톡  YTN 검색해 채널 추가 전화  02 398 8585 메일  social ytn co kr
"코로나19 피해 개인사업자 41만 명, 부가세 납부기한 2개월 연장",2022-07-07,최재봉 국세청 개인납세국장이 7일  2022년 1기 부가가치세 확정신고 납부  브리핑을 하고 있다  국세청 제공국세청은 코로나19 방역 조치로 매출이 감소한 개인 사업자의 부가가치세 납부 기한을 2개월 연장한다고 7일 밝혔다 지원 대상은 코로나19 확산 당시 집합 금지 영업 시간 제한 시설 인원 제한 방역 조치를 이행하고 매출액이 감소한 사업자 41만명으로 이들의 올해 제1기 부가세 납부 기한은 이달 25일에서 9월 30일로 약 두 달 늘어난다 최재봉 국세청 개인납세국장은 이날  2022년 1기 부가가치세 확정신고 납부  브리핑에서   코로나 방역 조치로  피해를 본 사업자의 경우 자금 사정이 원활하지 않기 때문에 2개월이라도 납부 기한을 연장하면 일종의 무이자 대출을 받는 것과 동일한 효과가 발생한다 고 설명했다 단  납부 기한이 연장되더라도 부가세 신고는 기존 기한대로 이달 25일까지 마쳐야 한다 국세청은 오는 11일 지원 대상자에게 별도 모바일 안내문을 발송해 관련 내용을 전달할 예정이다  이외에도 경영상 어려움을 겪는 사업자가 납부 기한 연장을 신청하면 3개월 이내에서 연장을 승인해준다 나머지 신고 대상자는 이달 25일까지 부가세를 신고 납부해야 한다  간이과세자라도 연간 공급 대가 합계액이 4800만원 이상으로 세금계산서 발급 의무가 있고  1∼6월 세금계산서를 발급한 경우라면 신고 납부 의무를 진다  다만 세금계산서를 발급하지 않은 간이과세자는 신고 의무 없이 예정부과세액 직전 과세 기간 납부 세액의 2분의 1 50만원 미만 금액은 제외 만 납부하면 된다 개인 일반 과세자와 법인 사업자를 포함한 올해 1기 부가세 확정신고 대상자는 613만명으로  작년 592만명 보다 21만명 증가했다  신고 대상자는 국세청 홈택스를 통해 신고서 주요 항목을 바로 조회할 수 있는  미리채움 서비스 를 활용하면 편리하게 신고를 마칠 수 있다 특히 올해부터는 판매 결제 대행 매출이 있는 사업자도 관련 자료를 미리채움 서비스로 확인할 수 있으며  업종별 맞춤형 신고 도움 자료도 확대 제공된다  부동산 임대업 신고 시에는 부동산공급가액 명세서에 보증금과 월 임대료를 입력하면 임대 수입 금액이 자동으로 계산된다 모바일 신고 대상도 영세율 매출 사업자를 포함한 모든 사업자로 확대된다 
[핫스탁]SK바사·지투파워·큐라클(종합),2022-07-07,기사내용 요약SK바사  코로나19 재확산 우려에 강세지투파워  친원전 정책 등 힘입어 상승큐라클  당뇨 치료제 임상 승인에 강세 서울 뉴시스 SK바이오사이언스  스카이코비원   사진 SK바이오사이언스 제공  2022 06 29   재판매 및 DB 금지 서울 뉴시스  최현호 기자   ◇SK바이오사이언스   SK바이오사이언스가 신종 코로나 바이러스 감염증 코로나19  재유행 가능성에 장 중 내내 강세를 보였고  결국 10%가 넘는 상승률을 기록하며 장을 마쳤다 7일 한국거래소에 따르면 SK바이오사이언스는 전 거래일 대비 13 99% 오른 13만8500원에 장을 마쳤다  SK바이오사이언스는 오전 장중 전 거래일 대비 7 82% 오른 13만1000원에 거래됐는데  이보다 더 오른 채 장을 마감한 것이다  이날 SK바이오사이언스는 12만3500원에 장을 시작했다 SK바이오사이언스는 최근 코로나19가 재확산 조짐을 보이면서 다시 상승세를 보이고 있다  SK바이오사이언스는 국산 1호 백신인  스카이코비원멀티주  GBP510 를 개발했다 지난 5일 SK바이오사이언스는 전 거래일 대비 2만4400원 24 87%  상승한 12만2500원에 장을 마감했다  SK바이오사이언스가 두 자릿수 상승폭을 기록한 건 약 11개월 만이다 ◇지투파워   정부의 친원전 정책 등의 영향을 받아 원전주인 지투파워가 3일째 상승세를 이어갔다 지투파워는 전 거래일 대비 0 79% 오른 3만8250에 장을 마쳤다  지투파워는 이날 장중 최고 4만3100원까지 올라서기도 했다  지투파워의 상승세는 종가 기준 3거래일째 이어지고 있다 앞서 유럽 의회는 6일 현지시간  본회의를 통해 원자력  천연가스 에너지원 관련 활동을 EU 택소노미 녹색분류체계 에 포함하기로 결정했다  EU 이사회가 본회의 결정에 반대하지 않으면 내년 1월부터 원자력과 천연가스도 친환경 에너지로 분류된다 지난 5일 산업통상자원부는 대통령이 주재한  제30회 국무회의 에서  새 정부 에너지정책 방향 을 관계부처 합동으로 심의 의결했다고 밝혔다  주요 내용을 보면 정부는 실현 가능하고 합리적인 에너지 믹스 발전원별 구성 의 재정립을 추진한다는 계획이다  오는 2030년까지 원자력 발전 비중을 30% 이상으로 확대하는 게 골자다 ◇큐라클   의학 약학 연구개발 업체인 큐라클이 당뇨병 치료제 임상시험계획 승인을 받았다는 소식에 상승 마감했다 큐라클은 전 거래일 대비 4 76% 오른 1만8700원에 장을 마쳤다  큐라클은 장 중 2만원을 넘어서기도 했다 큐라클은 이날 공시를 통해 당뇨병성 신증 치료제  CU01 1001 의 2b상 임상시험계획 IND 을 식품의약품안전처로부터 승인 받았다고 밝혔다 큐라클은 임상 2b상 시험계획에 따라 국내 20개 기관에서 240명의 환자를 대상으로 해당 치료제 투여를 진행할 예정이다 
"날개단 원전株...EU, 원자력발전도 택소노미(녹색분류체계)에 포함",2022-07-07, 대통령실 사진기자단 제공 7일 원전주가 강세를 보여 눈길을 끌었다  유럽연합 EU 이 원자력발전을 녹색분류체계 Taxonomy 택소노미 에 포함키로 했다는 소식이 힘을 보탰다 이날 국내 원전 대표주인 두산에너빌리티는 전장 대비 7 16% 오른 1만 8700원에 거래를 마감했다  아울러 원전 관련 시설의 방사선을 관리하는 오르비텍은 전장보다 23 75% 급등한 6930원에 거래를 마쳤다  오르비택은 이날 장중 28 3%까지 상승하기도 했다  이외에 비에이치아이 10 14%   한전기술 8 8%   우진 8 44%  모두 강세를 보였다 원전 관련 기업의 주가 강세는 EU 의회가 6일 현지시간  원자력 발전을 택소노미에 포함하는 방안을 가결했다는 소식이 전해졌기 때문이다 EU 녹색분류체계는 환경적으로 지속 가능한 범위로 인정된 목록으로 2020년 6월 처음 발표됐다  녹색경제 활동의 기준을 제시함으로써 친환경 투자를 늘린다는 취지다  녹색분류체계는 기업과 투자자가 투자 여부를 결정할 때 지침서로 활용된다 이번 유럽의회의 결정으로 국내 기업의 향후 유럽 원자력 발전 프로젝트가 순항할 것이라는 의견도 제기된다  양일우 삼성증권 연구원은  EU 이사회 승인이 확정되면 신규 원전 건설 계획을 갖고 있는 체코  폴란드 등을 포함한 동유럽 국가의 원전 건설이 활발해져 국내 관련 기업의 원전 수출기회가 확대될 것으로 예상해 볼 수 있다 고 설명했다 정부는 최근 해외 원전 수주에도 적극적으로 나서고 있다  이창양 산업통상자원부 장관은 체코 폴란드를 방문해  원전 세일즈 를 펼친 뒤 이달 초 귀국했다  윤석열 대통령도 대서양조약기구 NATO 나토  정상회의에서 등 원전 세일즈 외교를 전개했다 정부의 원전 활성화 정책도 관련 기업에 호재다  정부는 오는 8월까지 한국형 녹색분류체계에 원자력발전을 포함할 계획이다  아울러 신한울 3 4호기 건설 재개등을 통해 오는 2030년까지 에너지원 구성 내 원전 발전 비중을 30% 이상으로 확대할 방침이다 정민구 신한금융투자 연구원은  신정부의 우호적 정책  강력한 한미원자력기술동맹  소형모듈원전 SMR  확장성  탈원전기간 생존한 기업들의 독과점 구조 등을 감안하면 그 어느 때보다 국내 원자력 기업들에게 우호적인 상황 이라고 분석했다 
"고물가로 ‘축의금플레이션’, 얼마를 내야 할까요?",2022-07-07, Biz 톡 코로나 방역 조치가 풀리면서 봄부터 결혼식이 늘었습니다  문제는 축의금입니다  물가가 뛰면서 예식장 식사비가 5만원을 넘어서는 곳들이 많아서 축의금 봉투에 5만원권 1장을 넣으면 부족하다는 생각이 든다는 사람이 많습니다   축의금플레이션 축의금 인플레이션  이라는 말이 나옵니다 서울 은평구에 사는 직장인 조모 28 씨는 지난달 3건의 결혼식에 초대받아 축의금으로 10만원씩 내서 총 30만원을 썼다고 합니다  조씨는  하객으로 갔는데 5만원 내기는 머쓱하더라 고 하더군요  서울 시내 인기 있는 웨딩홀의 경우 식대가 6만 8만원 정도라고 합니다  5만원 축의금으로는 신랑이나 신부에게 보탬을 주는 것이 아니라 식대에도 못 미치게 되는 거죠  이러다 보니 요즘 직장인들 사이에서는  청첩장 받기가 부담스럽다 는 말이 나올 지경입니다  10만원은 내야 하고 월급은 뻔하니 고민스럽다는 겁니다 예비 신랑 신부들도 난처하기는 마찬가지입니다  결혼식 준비 비용부터 뛰었기 때문입니다  회원 수 약 70만명을 둔 네이버의 한 결혼 준비 카페에 들어가 보면 와글와글합니다   작년 12월에 알아봤을 때  스드메 스튜디오 촬영 드레스 메이크업   200만원 초반이었는데  지금은 300만원이 넘는다   결혼 비용이 실시간으로 비싸지는 것 같다  등 볼멘소리가 많습니다 축의금으로 얼마가 좋을까요  결혼정보회사 듀오가 지난 4월 미혼 남녀 300명을 대상으로 설문조사를 한 결과  적정 축의금 액수는  7만9000원 이라는 답이 나왔습니다  5만원 48% 이 가장 많았고  그다음은 10만원 40% 이었습니다  4월보다 물가 오름세가 더 가팔라졌으니 7만9000원보다 더 높아졌을 것 같습니다  물가 상승률이 24년 만에 최고로 치솟으면서 돈값이 갈수록 떨어지니 축의금 고민에 결혼식 하객 참석도 고민거리가 되는 시절입니다 사회적 거리두기 전면 해제로 결혼식장 상담과 행사용 의류 구매가 증가세를 보이는 지난 4월 서울 마포구 아현 웨딩거리의 웨딩드레스 판매점에 드레스들이 걸려있다   연합뉴스
"삼성전자 경영진 '총출동', 중남미 외교단 맨투맨 접촉",2022-07-07,부산세계박람회 지지 요청이재승 생활가전부장  6일 온두라스 접견노태문 MX부장  7일 파나마 투자청장 면담한종희 부회장  5일 멕시코 외교장관 만나박학규 실장  4일 멕시코 차관 접견삼성전자 CEO급 주요 경영진은 방한 중인 중남미 외교사절단을 맨투맨 방식으로 잇따라 만나 2030년 세계박람회의 부산 유치 지원을 중남미 각국 고위 인사들에게 요청했다 삼성전자 생활가전사업부장 이재승 사장 사진 왼쪽에서 여섯번째 이 7일 경기도 수원시 삼성이노베이션뮤지엄에서 라파엘 고메스 도미니카공화국 에너지광물부 차관 왼쪽에서 다섯 번째 을 만나 삼성전자의 주요 활동을 소개하고  2030 부산세계박람회  유치 지지도 당부했다  삼성전자 제공삼성전자 생활가전사업부장 이재승 사장 왼쪽 이 7일 경기도 수원시 삼성이노베이션뮤지엄에서 라파엘 고메스 도미니카공화국 에너지광물부 차관을 만나 삼성전자의 주요 활동을 소개하고  2030 부산엑스포  유지 지지도 당부했다  삼성전자 제공삼성전자 MX사업부장 노태문 사장 왼쪽 이 7일 경기도 수원시 삼성이노베이션뮤지엄에서 카르멘 베르가라 파나마 투자진흥청장 오른쪽 을 만나 삼성전자의 주요 활동을 소개하고  2030 부산세계박람회  유치 지지를 당부했다  삼성전자 제공중남미 사절단은 지난 5일 부산에서 열린  2022 한국 중남미 미래협력 포럼 에 참석하기 위해 방한했다 삼성전자 생활가전사업부장 이재승 사장은 6일 서울에서 엔리케 레이나 온두라스 외교부 장관을 만나 삼성전자의 주요 활동을 소개했다고 삼성전자가 7일 전했다 이 사장은 중남미에서 삼성전자의 사회공헌 활동과 사업을 소개하고 부산이 2030년 열리는 세계박람회를 유치할 수 있도록 힘을 보태달라고 요청했다  온두라스는 중앙아메리카 엘살바도르 과테말라 니카라과와 인접 에 위치하며 16세기까지는 마야 문명이 번성했던 곳이다  지리적으로는 중앙아메리카  문화적으로는 라틴아메리카로 분류된다  커피를 주로 수출한다 삼성전자는 7일 중남미 사절단을 수원 본사로 초청해 삼성전자를 알리는 한편 부산세계박람회 지지 요청을 이어갔다  이 사장은 이날 라파엘 고메스 도미니카공화국 에너지 광물부 차관  아르놀도 안드레 코스타리카 외교부 장관  파브리시오 메나 엘살바도르 대통령실 혁신 부수석을 접견했다 MX사업부장 노태문 사장은 카르멘 베르가라 파나마 투자진흥청장을 면담해 삼성전자 활동을 소개하고 파나마의 지지를 당부했다  파나마는 정치적 상황 때문에 장관이 방한하지 못했다고 한다 앞서 삼성전자 대표이사 한종희 부회장도 지난 5일 마르셀로 에브라르드 멕시코 외교장관을 만나 부산세계박람회 유치 지지를 요청했다  삼성전자 박학규 경영지원실장은 지난 4일 삼성전자 수원 본사에서 카르멘 모레노 토스카노 멕시코 외교차관을 만나 부산세계박람회 유치 지지를 요청했다 
